PdfType: error
Format: lhagrid1
---
1.000000e-06 1.500000e-06 2.000000e-06 3.000000e-06 4.000000e-06 5.000000e-06 6.000000e-06 7.000000e-06 8.000000e-06 9.000000e-06 1.000000e-05 1.500000e-05 2.000000e-05 3.000000e-05 4.000000e-05 5.000000e-05 6.000000e-05 7.000000e-05 8.000000e-05 9.000000e-05 1.000000e-04 1.500000e-04 2.000000e-04 3.000000e-04 4.000000e-04 5.000000e-04 6.000000e-04 7.000000e-04 8.000000e-04 9.000000e-04 1.000000e-03 1.500000e-03 2.000000e-03 3.000000e-03 4.000000e-03 5.000000e-03 6.000000e-03 7.000000e-03 8.000000e-03 9.000000e-03 1.000000e-02 1.200000e-02 1.400000e-02 1.700000e-02 2.000000e-02 2.500000e-02 3.000000e-02 3.500000e-02 4.000000e-02 5.000000e-02 6.000000e-02 7.000000e-02 8.000000e-02 9.000000e-02 1.000000e-01 1.125000e-01 1.250000e-01 1.375000e-01 1.500000e-01 1.625000e-01 1.750000e-01 1.875000e-01 2.000000e-01 2.125000e-01 2.250000e-01 2.375000e-01 2.500000e-01 2.625000e-01 2.750000e-01 2.825000e-01 3.000000e-01 3.125000e-01 3.250000e-01 3.375000e-01 3.500000e-01 3.625000e-01 3.750000e-01 3.825000e-01 4.000000e-01 4.125000e-01 4.250000e-01 4.375000e-01 4.500000e-01 4.625000e-01 4.750000e-01 4.825000e-01 5.000000e-01 5.125000e-01 5.250000e-01 5.375000e-01 5.500000e-01 5.625000e-01 5.750000e-01 5.825000e-01 6.000000e-01 6.125000e-01 6.250000e-01 6.375000e-01 6.500000e-01 6.625000e-01 6.750000e-01 6.825000e-01 7.000000e-01 7.125000e-01 7.250000e-01 7.375000e-01 7.500000e-01 7.625000e-01 7.750000e-01 7.825000e-01 8.000000e-01 8.125000e-01 8.250000e-01 8.375000e-01 8.500000e-01 8.625000e-01 8.750000e-01 8.825000e-01 9.000000e-01 9.125000e-01 9.250000e-01 9.375000e-01 9.500000e-01 9.625000e-01 9.750000e-01 9.825000e-01 1.000000e+00
1.000000e+00 1.118034e+00 1.224745e+00 1.400000e+00
-5 -4 -3 -2 -1 1 2 3 4 5 21 22
0.00000000E+00 0.00000000E+00 0.23724769E+00 0.49922746E+00 0.48794156E+00 0.48961290E+00 0.49956197E+00 0.23651112E+00 0.00000000E+00 0.00000000E+00 -.80503436E+01 0.80086668E-01
0.00000000E+00 0.00000000E+00 0.23181020E+00 0.49252720E+00 0.48101683E+00 0.48281183E+00 0.49293858E+00 0.23107775E+00 0.00000000E+00 0.00000000E+00 -.10083058E+02 0.82909585E-01
0.00000000E+00 0.00000000E+00 0.23637232E+00 0.49618582E+00 0.48450746E+00 0.48639319E+00 0.49665454E+00 0.23564203E+00 0.00000000E+00 0.00000000E+00 -.11573422E+02 0.85361051E-01
0.00000000E+00 0.00000000E+00 0.25887007E+00 0.51751645E+00 0.50560997E+00 0.50761576E+00 0.51806228E+00 0.25814156E+00 0.00000000E+00 0.00000000E+00 -.13299700E+02 0.89221566E-01
0.00000000E+00 0.00000000E+00 0.23638011E+00 0.49383124E+00 0.48153935E+00 0.48357197E+00 0.49427239E+00 0.23557418E+00 0.00000000E+00 0.00000000E+00 -.72978804E+01 0.77020353E-01
0.00000000E+00 0.00000000E+00 0.24087317E+00 0.49695599E+00 0.48440086E+00 0.48658060E+00 0.49749379E+00 0.24007350E+00 0.00000000E+00 0.00000000E+00 -.90933713E+01 0.79729231E-01
0.00000000E+00 0.00000000E+00 0.25292841E+00 0.50802930E+00 0.49527802E+00 0.49756556E+00 0.50863915E+00 0.25213225E+00 0.00000000E+00 0.00000000E+00 -.10353229E+02 0.82083474E-01
0.00000000E+00 0.00000000E+00 0.28519899E+00 0.53902765E+00 0.52601146E+00 0.52844148E+00 0.53973432E+00 0.28440611E+00 0.00000000E+00 0.00000000E+00 -.11710888E+02 0.85790243E-01
0.00000000E+00 0.00000000E+00 0.23589051E+00 0.48983448E+00 0.47670583E+00 0.47904228E+00 0.49037533E+00 0.23503143E+00 0.00000000E+00 0.00000000E+00 -.68099240E+01 0.74881353E-01
0.00000000E+00 0.00000000E+00 0.24635805E+00 0.49884793E+00 0.48542691E+00 0.48792944E+00 0.49950268E+00 0.24550699E+00 0.00000000E+00 0.00000000E+00 -.84453203E+01 0.77509155E-01
0.00000000E+00 0.00000000E+00 0.26285984E+00 0.51430419E+00 0.50066594E+00 0.50329003E+00 0.51504381E+00 0.26201338E+00 0.00000000E+00 0.00000000E+00 -.95522714E+01 0.79793353E-01
0.00000000E+00 0.00000000E+00 0.30080420E+00 0.55089138E+00 0.53696079E+00 0.53974541E+00 0.55174498E+00 0.29996227E+00 0.00000000E+00 0.00000000E+00 -.10670056E+02 0.83388244E-01
0.00000000E+00 0.00000000E+00 0.23540081E+00 0.48393495E+00 0.46942655E+00 0.47226675E+00 0.48465258E+00 0.23446083E+00 0.00000000E+00 0.00000000E+00 -.61841416E+01 0.71915091E-01
0.00000000E+00 0.00000000E+00 0.25294999E+00 0.49989123E+00 0.48504660E+00 0.48808330E+00 0.50075217E+00 0.25202090E+00 0.00000000E+00 0.00000000E+00 -.76043156E+01 0.74428682E-01
0.00000000E+00 0.00000000E+00 0.27463649E+00 0.52042961E+00 0.50533613E+00 0.50851646E+00 0.52139724E+00 0.27371381E+00 0.00000000E+00 0.00000000E+00 -.85096680E+01 0.76613156E-01
0.00000000E+00 0.00000000E+00 0.31901950E+00 0.56331872E+00 0.54789195E+00 0.55126168E+00 0.56442954E+00 0.31810336E+00 0.00000000E+00 0.00000000E+00 -.93177631E+01 0.80047584E-01
0.00000000E+00 0.00000000E+00 0.23521327E+00 0.47952748E+00 0.46388090E+00 0.46714002E+00 0.48040239E+00 0.23421134E+00 0.00000000E+00 0.00000000E+00 -.57818376E+01 0.69843195E-01
0.00000000E+00 0.00000000E+00 0.25693231E+00 0.49954147E+00 0.48352594E+00 0.48700599E+00 0.50058482E+00 0.25594362E+00 0.00000000E+00 0.00000000E+00 -.70561332E+01 0.72275962E-01
0.00000000E+00 0.00000000E+00 0.28160913E+00 0.52298750E+00 0.50669965E+00 0.51034101E+00 0.52415615E+00 0.28062831E+00 0.00000000E+00 0.00000000E+00 -.78277583E+01 0.74389248E-01
0.00000000E+00 0.00000000E+00 0.32957486E+00 0.56934942E+00 0.55269805E+00 0.55655193E+00 0.57068620E+00 0.32860222E+00 0.00000000E+00 0.00000000E+00 -.84351037E+01 0.77708484E-01
0.00000000E+00 0.00000000E+00 0.23517143E+00 0.47594518E+00 0.45931870E+00 0.46294511E+00 0.47697058E+00 0.23411862E+00 0.00000000E+00 0.00000000E+00 -.54919664E+01 0.68253986E-01
0.00000000E+00 0.00000000E+00 0.25967116E+00 0.49864567E+00 0.48162526E+00 0.48549319E+00 0.49986217E+00 0.25863358E+00 0.00000000E+00 0.00000000E+00 -.66569205E+01 0.70624252E-01
0.00000000E+00 0.00000000E+00 0.28630244E+00 0.52397688E+00 0.50666636E+00 0.51071047E+00 0.52533548E+00 0.28527398E+00 0.00000000E+00 0.00000000E+00 -.73299924E+01 0.72682178E-01
0.00000000E+00 0.00000000E+00 0.33652565E+00 0.57250445E+00 0.55480759E+00 0.55908365E+00 0.57405362E+00 0.33550674E+00 0.00000000E+00 0.00000000E+00 -.77920719E+01 0.75911516E-01
0.00000000E+00 0.00000000E+00 0.23520978E+00 0.47291467E+00 0.45541480E+00 0.45936963E+00 0.47407835E+00 0.23411352E+00 0.00000000E+00 0.00000000E+00 -.52688578E+01 0.66966891E-01
0.00000000E+00 0.00000000E+00 0.26171896E+00 0.49754167E+00 0.47962710E+00 0.48384149E+00 0.49891699E+00 0.26063969E+00 0.00000000E+00 0.00000000E+00 -.63467051E+01 0.69286264E-01
0.00000000E+00 0.00000000E+00 0.28973703E+00 0.52419877E+00 0.50597936E+00 0.51038296E+00 0.52573140E+00 0.28866796E+00 0.00000000E+00 0.00000000E+00 -.69424044E+01 0.71298950E-01
0.00000000E+00 0.00000000E+00 0.34150675E+00 0.57419226E+00 0.55556771E+00 0.56022026E+00 0.57593578E+00 0.34044846E+00 0.00000000E+00 0.00000000E+00 -.72921852E+01 0.74454683E-01
0.00000000E+00 0.00000000E+00 0.23529649E+00 0.47026969E+00 0.45197860E+00 0.45623297E+00 0.47156383E+00 0.23416210E+00 0.00000000E+00 0.00000000E+00 -.50893999E+01 0.65886430E-01
0.00000000E+00 0.00000000E+00 0.26333026E+00 0.49634713E+00 0.47762387E+00 0.48215391E+00 0.49787188E+00 0.26221444E+00 0.00000000E+00 0.00000000E+00 -.60951380E+01 0.68162917E-01
0.00000000E+00 0.00000000E+00 0.29238144E+00 0.52398298E+00 0.50494255E+00 0.50967342E+00 0.52567909E+00 0.29127680E+00 0.00000000E+00 0.00000000E+00 -.66275884E+01 0.70137377E-01
0.00000000E+00 0.00000000E+00 0.34526149E+00 0.57501495E+00 0.55555373E+00 0.56054871E+00 0.57694071E+00 0.34416871E+00 0.00000000E+00 0.00000000E+00 -.68867936E+01 0.73230834E-01
0.00000000E+00 0.00000000E+00 0.23541391E+00 0.46791101E+00 0.44889434E+00 0.45342559E+00 0.46932990E+00 0.23424544E+00 0.00000000E+00 0.00000000E+00 -.49404585E+01 0.64956103E-01
0.00000000E+00 0.00000000E+00 0.26464531E+00 0.49511894E+00 0.47565527E+00 0.48047678E+00 0.49678620E+00 0.26349683E+00 0.00000000E+00 0.00000000E+00 -.58848556E+01 0.67195556E-01
0.00000000E+00 0.00000000E+00 0.29449317E+00 0.52350233E+00 0.50371106E+00 0.50874394E+00 0.52535409E+00 0.29335676E+00 0.00000000E+00 0.00000000E+00 -.63640971E+01 0.69136941E-01
0.00000000E+00 0.00000000E+00 0.34819630E+00 0.57529254E+00 0.55506734E+00 0.56037802E+00 0.57739151E+00 0.34707274E+00 0.00000000E+00 0.00000000E+00 -.65480094E+01 0.72176455E-01
0.00000000E+00 0.00000000E+00 0.23555000E+00 0.46576896E+00 0.44608487E+00 0.45087494E+00 0.46731076E+00 0.23435061E+00 0.00000000E+00 0.00000000E+00 -.48139097E+01 0.64139789E-01
0.00000000E+00 0.00000000E+00 0.26574388E+00 0.49387866E+00 0.47373523E+00 0.47882886E+00 0.49568571E+00 0.26456579E+00 0.00000000E+00 0.00000000E+00 -.57050955E+01 0.66346675E-01
0.00000000E+00 0.00000000E+00 0.29621940E+00 0.52284533E+00 0.50236567E+00 0.50768025E+00 0.52484935E+00 0.29505419E+00 0.00000000E+00 0.00000000E+00 -.61386292E+01 0.68258920E-01
0.00000000E+00 0.00000000E+00 0.35054247E+00 0.57519701E+00 0.55427258E+00 0.55987744E+00 0.57746489E+00 0.34939100E+00 0.00000000E+00 0.00000000E+00 -.62585573E+01 0.71250867E-01
0.00000000E+00 0.00000000E+00 0.23570025E+00 0.46380717E+00 0.44349892E+00 0.44853226E+00 0.46546692E+00 0.23447251E+00 0.00000000E+00 0.00000000E+00 -.47044113E+01 0.63412845E-01
0.00000000E+00 0.00000000E+00 0.26668694E+00 0.49265347E+00 0.47187511E+00 0.47722433E+00 0.49459445E+00 0.26548172E+00 0.00000000E+00 0.00000000E+00 -.55486543E+01 0.65590683E-01
0.00000000E+00 0.00000000E+00 0.29766967E+00 0.52208631E+00 0.50096423E+00 0.50654327E+00 0.52423609E+00 0.29647807E+00 0.00000000E+00 0.00000000E+00 -.59422326E+01 0.67476904E-01
0.00000000E+00 0.00000000E+00 0.35247111E+00 0.57486235E+00 0.55328616E+00 0.55916702E+00 0.57729176E+00 0.35129409E+00 0.00000000E+00 0.00000000E+00 -.60067813E+01 0.70426347E-01
0.00000000E+00 0.00000000E+00 0.23654534E+00 0.45581225E+00 0.43285342E+00 0.43893524E+00 0.45800772E+00 0.23520220E+00 0.00000000E+00 0.00000000E+00 -.43135918E+01 0.60643103E-01
0.00000000E+00 0.00000000E+00 0.27002796E+00 0.48692177E+00 0.46345526E+00 0.46990404E+00 0.48946879E+00 0.26871239E+00 0.00000000E+00 0.00000000E+00 -.49828249E+01 0.62709993E-01
0.00000000E+00 0.00000000E+00 0.30252173E+00 0.51769628E+00 0.49386040E+00 0.50057571E+00 0.52050407E+00 0.30122290E+00 0.00000000E+00 0.00000000E+00 -.52306504E+01 0.64496566E-01
0.00000000E+00 0.00000000E+00 0.35854772E+00 0.57147460E+00 0.54715320E+00 0.55421805E+00 0.57463133E+00 0.35726689E+00 0.00000000E+00 0.00000000E+00 -.50979101E+01 0.67283133E-01
0.00000000E+00 0.00000000E+00 0.23741160E+00 0.44963538E+00 0.42456777E+00 0.43151320E+00 0.45231622E+00 0.23598015E+00 0.00000000E+00 0.00000000E+00 -.40632163E+01 0.58703631E-01
0.00000000E+00 0.00000000E+00 0.27217249E+00 0.48184613E+00 0.45625128E+00 0.46360320E+00 0.48493840E+00 0.27077254E+00 0.00000000E+00 0.00000000E+00 -.46137184E+01 0.60692716E-01
0.00000000E+00 0.00000000E+00 0.30534782E+00 0.51317394E+00 0.48719692E+00 0.49484376E+00 0.51657116E+00 0.30396701E+00 0.00000000E+00 0.00000000E+00 -.47657050E+01 0.62409212E-01
0.00000000E+00 0.00000000E+00 0.36169873E+00 0.56710964E+00 0.54063229E+00 0.54866549E+00 0.57091470E+00 0.36033854E+00 0.00000000E+00 0.00000000E+00 -.45077355E+01 0.65081165E-01
0.00000000E+00 0.00000000E+00 0.23905261E+00 0.44010659E+00 0.41171739E+00 0.42007193E+00 0.44364906E+00 0.23748695E+00 0.00000000E+00 0.00000000E+00 -.37433709E+01 0.56004283E-01
0.00000000E+00 0.00000000E+00 0.27502200E+00 0.47326045E+00 0.44433056E+00 0.45315200E+00 0.47731506E+00 0.27349384E+00 0.00000000E+00 0.00000000E+00 -.41339649E+01 0.57885205E-01
0.00000000E+00 0.00000000E+00 0.30868958E+00 0.50488929E+00 0.47556997E+00 0.48472961E+00 0.50932314E+00 0.30718421E+00 0.00000000E+00 0.00000000E+00 -.41611391E+01 0.59504117E-01
0.00000000E+00 0.00000000E+00 0.36485228E+00 0.55838840E+00 0.52856255E+00 0.53816459E+00 0.56332895E+00 0.36337151E+00 0.00000000E+00 0.00000000E+00 -.37463090E+01 0.62016493E-01
