PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0827817877170014        1.1777782833303594        1.2873050999626410        1.4142135623730954     
 900 901 902 903 904 905 906 907 908 909 910 930 931 932 940 941 942
 1.1296589E+00 -2.0089360E-01  1.1410962E+00 -2.2775673E-01 -2.5880017E+06  1.6074963E+00 -3.3025177E-01 -1.8177245E+06  1.1296663E+00 -2.0089505E-01 -2.1881378E+02  3.5830764E+00 -5.7151871E-01  1.6005470E+07  3.5763102E+00 -5.7257972E-01 -2.8337954E+07
 4.2882749E-01 -3.9662044E-01  3.8780826E-01 -4.3705725E-01 -2.6301364E+06  5.2913676E-01 -6.2949018E-01 -1.8472780E+06  4.2883043E-01 -3.9662363E-01 -2.6071252E+02  1.4802111E+00 -1.1616354E+00  1.6591598E+07  1.4735003E+00 -1.1625861E+00 -2.9122092E+07
-2.9958488E-01 -6.2673112E-01 -3.9512713E-01 -6.8346368E-01 -2.6634228E+06 -5.9166518E-01 -9.8189982E-01 -1.8706220E+06 -2.9958836E-01 -6.2673720E-01 -3.1236226E+02 -7.0539621E-01 -1.8545117E+00  1.7130488E+07 -7.1205221E-01 -1.8553676E+00 -2.9816432E+07
-1.0587791E+00 -8.8871107E-01 -1.2111514E+00 -9.6424634E-01 -2.6895621E+06 -1.7598361E+00 -1.3835637E+00 -1.8889499E+06 -1.0587918E+00 -8.8872116E-01 -3.7681043E+02 -2.9833474E+00 -2.6426745E+00  1.7629757E+07 -2.9899492E+00 -2.6434482E+00 -3.0436786E+07
-1.8503174E+00 -1.1781695E+00 -2.0619443E+00 -1.2746654E+00 -2.7098460E+06 -2.9777815E+00 -1.8276894E+00 -1.9031689E+06 -1.8503439E+00 -1.1781857E+00 -4.5818017E+02 -5.3583272E+00 -3.5130079E+00  1.8095401E+07 -5.3648754E+00 -3.5137098E+00 -3.0995354E+07
 1.1333561E+00 -2.2297785E-01  1.1458766E+00 -2.5136643E-01 -1.6464500E+06  1.6146265E+00 -3.6400454E-01 -1.1559611E+06  1.1333636E+00 -2.2297944E-01 -1.3920622E+02  3.5899868E+00 -6.3844371E-01  1.2165140E+07  3.5838229E+00 -6.3940705E-01 -1.9977500E+07
 5.0688082E-01 -4.1167460E-01  4.7251781E-01 -4.5312191E-01 -1.6721911E+06  6.5069139E-01 -6.5244594E-01 -1.1740227E+06  5.0688438E-01 -4.1167791E-01 -1.6575610E+02  1.7101929E+00 -1.2074076E+00  1.2595138E+07  1.7040831E+00 -1.2082699E+00 -2.0527514E+07
-1.4265546E-01 -6.3043766E-01 -2.2562954E-01 -6.8734055E-01 -1.6922906E+06 -3.4873040E-01 -9.8741158E-01 -1.1881277E+06 -1.4265746E-01 -6.3044377E-01 -1.9846932E+02 -2.3878311E-01 -1.8661868E+00  1.2988851E+07 -2.4483937E-01 -1.8669623E+00 -2.1014195E+07
-8.1746784E-01 -8.7627853E-01 -9.5094723E-01 -9.5078349E-01 -1.7078376E+06 -1.3870485E+00 -1.3642556E+00 -1.1990396E+06 -8.1747776E-01 -8.7628848E-01 -2.3926980E+02 -2.2635857E+00 -2.6058852E+00  1.3352212E+07 -2.2695890E+00 -2.6065855E+00 -2.1448708E+07
-1.5181654E+00 -1.1445406E+00 -1.7040907E+00 -1.2384253E+00 -1.7196581E+06 -2.4652015E+00 -1.7757768E+00 -1.2073384E+06 -1.5181874E+00 -1.1445562E+00 -2.9075941E+02 -4.3660409E+00 -3.4125878E+00  1.3689878E+07 -4.3719919E+00 -3.4132224E+00 -2.1839668E+07
 1.1328503E+00 -2.4284864E-01  1.1461329E+00 -2.7259772E-01 -1.0419648E+06  1.6152782E+00 -3.9435280E-01 -7.3134867E+05  1.1328577E+00 -2.4285036E-01 -8.8097407E+01  3.5843458E+00 -6.9871898E-01  9.1492048E+06  3.5787706E+00 -6.9958686E-01 -1.4068643E+07
 5.7497254E-01 -4.2375932E-01  5.4651316E-01 -4.6599543E-01 -1.0574636E+06  7.5690576E-01 -6.7083367E-01 -7.4223240E+05  5.7497663E-01 -4.2376274E-01 -1.0482118E+02  1.9103478E+00 -1.2442630E+00  9.4631291E+06  1.9048255E+00 -1.2450388E+00 -1.4454119E+07
-1.8467503E-03 -6.3066330E-01 -7.3466916E-02 -6.8747639E-01 -1.0693827E+06 -1.3061400E-01 -9.8756806E-01 -7.5060697E+05 -1.8474093E-03 -6.3066941E-01 -1.2541561E+02  1.7952598E-01 -1.8674115E+00  9.7495331E+06  1.7405589E-01 -1.8681084E+00 -1.4794978E+07
-5.9898305E-01 -8.6021013E-01 -7.1528652E-01 -9.3341298E-01 -1.0784161E+06 -1.0493986E+00 -1.3393537E+00 -7.5695896E+05 -5.9899050E-01 -8.6021990E-01 -1.5108720E+02 -1.6122453E+00 -2.5581813E+00  1.0012968E+07 -1.6176637E+00 -2.5588098E+00 -1.5099093E+07
-1.2162437E+00 -1.1075787E+00 -1.3787391E+00 -1.1986033E+00 -1.0850899E+06 -1.9991527E+00 -1.7187367E+00 -7.6165751E+05 -1.2162614E+00 -1.1075939E+00 -1.8346676E+02 -3.4643868E+00 -3.3021627E+00  1.0256997E+07 -3.4697540E+00 -3.3027316E+00 -1.5372540E+07
 1.1282981E+00 -2.6049088E-01  1.1420338E+00 -2.9143438E-01 -6.5537408E+05  1.6096928E+00 -4.2127329E-01 -4.5993879E+05  1.1283055E+00 -2.6049272E-01 -5.5411429E+01  3.5666227E+00 -7.5229939E-01  6.8216467E+06  3.5616227E+00 -7.5307395E-01 -9.8976030E+06
 6.3362424E-01 -4.3294386E-01  6.1035511E-01 -4.7575223E-01 -6.6452944E+05  8.4858273E-01 -6.8475989E-01 -4.6637732E+05  6.3362879E-01 -4.3294735E-01 -6.5871544E+01  2.0822396E+00 -1.2724095E+00  7.0498625E+06  2.0772913E+00 -1.2731008E+00 -1.0167550E+07
 1.2373013E-01 -6.2758654E-01  6.2316339E-02 -6.8406306E-01 -6.7142575E+05  6.4052074E-02 -9.8264394E-01 -4.7123342E+05  1.2373066E-01 -6.2759261E-01 -7.8743811E+01  5.5219652E-01 -1.8587215E+00  7.2574195E+06  5.4729923E-01 -1.8593416E+00 -1.0406097E+07
-4.0204863E-01 -8.4080369E-01 -5.0279734E-01 -9.1245493E-01 -6.7650331E+05 -7.4492258E-01 -1.3093162E+00 -4.7481564E+05 -4.0205386E-01 -8.4081325E-01 -9.4778811E+01 -1.0254990E+00 -2.5004564E+00  7.4477658E+06 -1.0303458E+00 -2.5010148E+00 -1.0618791E+07
-9.4285101E-01 -1.0676965E+00 -1.0840610E+00 -1.1556425E+00 -6.8009544E+05 -1.5770173E+00 -1.6572035E+00 -4.7735775E+05 -9.4286499E-01 -1.0677111E+00 -1.1499039E+02 -2.6482629E+00 -3.1829700E+00  7.6235945E+06 -2.6530598E+00 -3.1834747E+00 -1.0809912E+07
 1.1198936E+00 -2.7588414E-01  1.1337879E+00 -3.0785442E-01 -4.0922040E+05  1.5981689E+00 -4.4473457E-01 -2.8720691E+05  1.1199010E+00 -2.7588609E-01 -3.4599304E+01  3.5373979E+00 -7.9912381E-01  5.0495944E+06  3.5329601E+00 -7.9980718E-01 -6.9566515E+06
 6.8338220E-01 -4.3929706E-01  6.6463101E-01 -4.8246633E-01 -4.1448881E+05  9.2656318E-01 -6.9433056E-01 -2.9092132E+05  6.8338715E-01 -4.3930060E-01 -4.1086243E+01  2.2275057E+00 -1.2920538E+00  5.2148891E+06  2.2231182E+00 -1.2926626E+00 -7.1455505E+06
 2.3497665E-01 -6.2138518E-01  1.8268940E-01 -6.7729170E-01 -4.1834074E+05  2.3665530E-01 -9.7291282E-01 -2.9364416E+05  2.3497824E-01 -6.2139119E-01 -4.9062379E+01  8.8193165E-01 -1.8406504E+00  5.3648071E+06  8.7759399E-01 -1.8411954E+00 -7.3123730E+06
-2.2538785E-01 -8.1835126E-01 -3.1210714E-01 -8.8822327E-01 -4.2105391E+05 -4.7165539E-01 -1.2745926E+00 -2.9556997E+05 -2.2539108E-01 -8.1836056E-01 -5.8990087E+01 -4.9951789E-01 -2.4335868E+00  5.5019344E+06 -5.0380628E-01 -2.4340767E+00 -7.4610234E+06
-6.9629842E-01 -1.0252911E+00 -8.1824048E-01 -1.1099701E+00 -4.2283826E+05 -1.1961956E+00 -1.5917887E+00 -2.9684599E+05 -6.9630899E-01 -1.0253052E+00 -7.1493399E+01 -1.9126034E+00 -3.0562020E+00  5.6282876E+06 -1.9168430E+00 -3.0566440E+00 -7.5945124E+06
 1.1078744E+00 -2.8900093E-01  1.1216509E+00 -3.2182829E-01 -2.5327908E+05  1.5810726E+00 -4.6469429E-01 -1.7782333E+05  1.1078817E+00 -2.8900297E-01 -2.1414573E+01  3.4973832E+00 -8.3910995E-01  3.7150757E+06  3.4934945E+00 -8.3970420E-01 -4.8852435E+06
 7.2482053E-01 -4.4288560E-01  7.0995813E-01 -4.8620936E-01 -2.5619771E+05  9.9173084E-01 -6.9964823E-01 -1.7989017E+05  7.2482580E-01 -4.4288917E-01 -2.5395623E+01  2.3478671E+00 -1.3033962E+00  3.8344085E+06  2.3440275E+00 -1.3039243E+00 -5.0173311E+06
 3.3280721E-01 -6.1223438E-01  2.8863535E-01 -6.6735058E-01 -2.5823483E+05  3.8860311E-01 -9.5864422E-01 -1.8134037E+05  3.3280973E-01 -6.1224030E-01 -3.0285397E+01  1.1714731E+00 -1.8137236E+00  3.9423777E+06  1.1676821E+00 -1.8141953E+00 -5.1339117E+06
-6.7725431E-02 -7.9313702E-01 -1.4184489E-01 -8.6102346E-01 -2.5956445E+05 -2.2763426E-01 -1.2356201E+00 -1.8229582E+05 -6.7726883E-02 -7.9314604E-01 -3.6365247E+01 -3.0477540E-02 -2.3584252E+00  4.0409068E+06 -3.4220501E-02 -2.3588481E+00 -5.2377307E+06
-4.7491295E-01 -9.8074330E-01 -5.7947906E-01 -1.0619953E+00 -2.6031789E+05 -8.5411299E-01 -1.5230780E+00 -1.8284860E+05 -4.7492046E-01 -9.8075675E-01 -4.4014492E+01 -1.2523908E+00 -2.9230004E+00  4.1314936E+06 -1.2560862E+00 -2.9233811E+00 -5.3309043E+06
 1.0925289E+00 -2.9980446E-01  1.1059330E+00 -3.3331642E-01 -1.5506941E+05  1.5588480E+00 -4.8109582E-01 -1.0895581E+05  1.0925361E+00 -2.9980657E-01 -1.3111012E+01  3.4474424E+00 -8.7214763E-01  2.7189785E+06  3.4440899E+00 -8.7265481E-01 -3.4277510E+06
 7.5854443E-01 -4.4377177E-01  7.4698725E-01 -4.8704827E-01 -1.5659218E+05  1.0450174E+00 -7.0080874E-01 -1.1004299E+05  7.5854997E-01 -4.4377535E-01 -1.5522215E+01  2.4451379E+00 -1.3066236E+00  2.8048830E+06  2.4418333E+00 -1.3070729E+00 -3.5200473E+06
 4.1814955E-01 -6.0030436E-01  3.8115168E-01 -6.5442265E-01 -1.5757123E+05  5.2132353E-01 -9.4010006E-01 -1.1075016E+05  4.1815289E-01 -6.0031017E-01 -1.8479719E+01  1.4236027E+00 -1.7784521E+00  2.8824408E+06  1.4203454E+00 -1.7788521E+00 -3.6014609E+06
 7.2210552E-02 -7.6543503E-01  9.3568724E-03 -8.3115011E-01 -1.5811474E+05 -1.0901516E-02 -1.1928204E+00 -1.1115310E+05  7.2210682E-02 -7.6544374E-01 -2.2152039E+01  3.8543617E-01 -2.2757938E+00  2.9530727E+06  3.8222579E-01 -2.2761514E+00 -3.6739202E+06
-2.7704166E-01 -9.3441458E-01 -3.6599969E-01 -1.0121068E+00 -1.5830423E+05 -5.4822539E-01 -1.4516279E+00 -1.1130894E+05 -2.7704642E-01 -9.3442740E-01 -2.6766046E+01 -6.6266813E-01 -2.7844503E+00  3.0178834E+06 -6.6583211E-01 -2.7847711E+00 -3.7389115E+06
 1.0742029E+00 -3.0824587E-01  1.0870060E+00 -3.4226625E-01 -9.3647274E+04  1.5320277E+00 -4.9386392E-01 -6.5891660E+04  1.0742100E+00 -3.0824804E-01 -7.9178129E+00  3.3886110E+00 -8.9809047E-01  1.9809849E+06  3.3857819E+00 -8.9851257E-01 -2.4031942E+06
 7.8519309E-01 -4.4201077E-01  7.7640567E-01 -4.8504240E-01 -9.4360160E+04  1.0874069E+00 -6.9789701E-01 -6.6409459E+04  7.8519884E-01 -4.4201433E-01 -9.3534602E+00  2.5212338E+00 -1.3019019E+00  2.0426691E+06  2.5184514E+00 -1.3022742E+00 -2.4676416E+06
 4.9194470E-01 -5.8575769E-01  4.6125017E-01 -6.3868266E-01 -9.4741262E+04  6.3626509E-01 -9.1753047E-01 -6.6695638E+04  4.9194874E-01 -5.8576336E-01 -1.1111114E+01  1.6411414E+00 -1.7353238E+00  2.0982550E+06  1.6384052E+00 -1.7356538E+00 -2.5244578E+06
 1.9568631E-01 -7.3550664E-01  1.4285951E-01 -7.9888412E-01 -9.4857237E+04  1.8049183E-01 -1.1465957E+00 -6.6796886E+04  1.9568783E-01 -7.3551501E-01 -1.3289597E+01  7.5202000E-01 -2.1864771E+00  2.1487856E+06  7.4932949E-01 -2.1867707E+00 -2.5749964E+06
-1.0105576E-01 -8.8664550E-01 -1.7605127E-01 -9.6067046E-01 -9.4758170E+04 -2.7602588E-01 -1.3779622E+00 -6.6748319E+04 -1.0105809E-01 -8.8665767E-01 -1.6021691E+01 -1.3855084E-01 -2.6415734E+00  2.1950714E+06 -1.4119611E-01 -2.6418357E+00 -2.6203002E+06
 1.0533044E+00 -3.1426076E-01  1.0653089E+00 -3.4860854E-01 -5.5551703E+04  1.5012399E+00 -5.0289943E-01 -3.9181125E+04  1.0533114E+00 -3.1426297E-01 -4.6968585E+00  3.3221106E+00 -9.1674549E-01  1.4376405E+06  3.3197924E+00 -9.1708448E-01 -1.6836157E+06
 8.0544068E-01 -4.3764751E-01  7.9893840E-01 -4.8023998E-01 -5.5810146E+04  1.1199373E+00 -6.9098210E-01 -3.9378450E+04  8.0544658E-01 -4.3765104E-01 -5.5321864E+00  2.5781752E+00 -1.2893661E+00  1.4818348E+06  2.5759024E+00 -1.2896632E+00 -1.7285865E+06
 5.5514537E-01 -5.6874624E-01  5.2995524E-01 -6.2029383E-01 -5.5868786E+04  7.3489443E-01 -8.9116913E-01 -3.9436521E+04  5.5515002E-01 -5.6875174E-01 -6.5522084E+00  1.8269454E+00 -1.6847945E+00  1.5215941E+06  1.8247176E+00 -1.6850561E+00 -1.7682104E+06
 3.0395880E-01 -7.0359771E-01  2.6001449E-01 -7.6448977E-01 -5.5768233E+04  3.4848061E-01 -1.0973244E+00 -3.9383790E+04  3.0396155E-01 -7.0360572E-01 -7.8131876E+00  1.0730426E+00 -2.0912126E+00  1.5576803E+06  1.0708594E+00 -2.0914439E+00 -1.8034366E+06
 5.4644293E-02 -8.3775319E-01 -7.9140330E-03 -9.0802730E-01 -5.5538905E+04 -3.5052361E-02 -1.3025691E+00 -3.9241585E+04  5.4644129E-02 -8.3776469E-01 -9.3905069E+00  3.2475745E-01 -2.4953212E+00  1.5906848E+06  3.2261827E-01 -2.4955264E+00 -1.8349965E+06
 1.0303063E+00 -3.1776504E-01  1.0413502E+00 -3.5225288E-01 -3.2163075E+04  1.4672131E+00 -5.0807293E-01 -2.2776932E+04  1.0303131E+00 -3.1776728E-01 -2.7193661E+00  3.2493578E+00 -9.2786075E-01  1.0397511E+06  3.2475378E+00 -9.2811856E-01 -1.1786589E+06
 8.1999587E-01 -4.3071284E-01  8.1534759E-01 -4.7267415E-01 -3.2179204E+04  1.1436998E+00 -6.8011143E-01 -2.2802423E+04  8.2000189E-01 -4.3071632E-01 -3.1897670E+00  2.6180857E+00 -1.2691088E+00  1.0713530E+06  2.6163099E+00 -1.2693325E+00 -1.2100181E+06
 6.0871304E-01 -5.4940774E-01  5.8830081E-01 -5.9940418E-01 -3.2076983E+04  8.1869180E-01 -8.6122791E-01 -2.2745643E+04  6.0871820E-01 -5.4941305E-01 -3.7619413E+00  1.9838965E+00 -1.6272775E+00  1.0997428E+06  1.9821645E+00 -1.6274724E+00 -1.2376337E+06
 3.9827111E-01 -6.6993561E-01  3.6215847E-01 -7.2821142E-01 -3.1880819E+04  4.9497847E-01 -1.0453562E+00 -2.2623690E+04  3.9827493E-01 -6.6994324E-01 -4.4665363E+00  1.3522307E+00 -1.9906828E+00  1.1254745E+06  1.3505421E+00 -1.9908532E+00 -1.2621709E+06
 1.9162298E-01 -7.8802899E-01  1.4009416E-01 -8.5449044E-01 -3.1608910E+04  1.7710339E-01 -1.2258967E+00 -2.2449330E+04  1.9162472E-01 -7.8803982E-01 -5.3444286E+00  7.3194746E-01 -2.3465681E+00  1.1489779E+06  7.3030181E-01 -2.3467175E+00 -1.2841420E+06
 1.0057453E+00 -3.1865003E-01  1.0157075E+00 -3.5308237E-01 -1.7984926E+04  1.4307739E+00 -5.0921704E-01 -1.2825242E+04  1.0057519E+00 -3.1865226E-01 -1.5206133E+00  3.1719597E+00 -9.3111042E-01  7.4972947E+05  3.1706253E+00 -9.3128897E-01 -8.2459339E+05
 8.2959763E-01 -4.2121923E-01  8.2642804E-01 -4.6235827E-01 -1.7882642E+04  1.1598324E+00 -6.6530411E-01 -1.2765822E+04  8.2960373E-01 -4.2122264E-01 -1.7726190E+00  2.6431791E+00 -1.2411679E+00  7.7228887E+05  2.6418877E+00 -1.2413198E+00 -8.4644637E+05
 6.5361190E-01 -5.2786199E-01  6.3732381E-01 -5.7614245E-01 -1.7711736E+04  8.8914182E-01 -8.2789112E-01 -1.2658901E+04  6.5361749E-01 -5.2786710E-01 -2.0772065E+00  2.1148842E+00 -1.5631327E+00  7.9253045E+05  2.1136354E+00 -1.5632624E+00 -8.6568012E+05
 4.7984521E-01 -6.3472606E-01  4.5060547E-01 -6.9027019E-01 -1.7486620E+04  6.2186672E-01 -9.9100762E-01 -1.2514576E+04  4.7984995E-01 -6.3473329E-01 -2.4498942E+00  1.5932469E+00 -1.8855051E+00  8.1085550E+05  1.5920404E+00 -1.8856160E+00 -8.8276052E+05
 3.1140169E-01 -7.3773624E-01  2.6960922E-01 -8.0034291E-01 -1.7217978E+04  3.6278349E-01 -1.1483503E+00 -1.2340343E+04  3.1140509E-01 -7.3774639E-01 -2.9112130E+00  1.0875801E+00 -2.1961043E+00  8.2757516E+05  1.0864154E+00 -2.1961993E+00 -8.9804631E+05
 9.8021395E-01 -3.1677650E-01  9.8901827E-01 -3.5094733E-01 -9.5290933E+03  1.3928353E+00 -5.0611748E-01 -6.8816918E+03  9.8022038E-01 -3.1677873E-01 -8.0567848E-01  3.0916904E+00 -9.2607726E-01  5.3918789E+05  3.0908290E+00 -9.2617842E-01 -5.7651778E+05
 8.3500529E-01 -4.0915589E-01  8.3299660E-01 -4.4928069E-01 -9.3786319E+03  1.1695046E+00 -6.4654345E-01 -6.7867428E+03  8.3501143E-01 -4.0915920E-01 -9.2965811E-01  2.6557297E+00 -1.2055113E+00  5.5526900E+05  2.6549101E+00 -1.2055932E+00 -5.9173613E+05
 6.9079797E-01 -5.0420694E-01  6.7805253E-01 -5.5061390E-01 -9.1894977E+03  9.4771677E-01 -7.9130941E-01 -6.6652210E+03  6.9080393E-01 -5.0421182E-01 -1.0777311E+00  2.2227727E+00 -1.4926542E+00  5.6968323E+05  2.2219945E+00 -1.4927203E+00 -6.0512320E+05
 5.4987072E-01 -5.9815018E-01  5.2663494E-01 -6.5086072E-01 -8.9700095E+03  7.3097717E-01 -9.3455737E-01 -6.5229535E+03  5.4987625E-01 -5.9815701E-01 -1.2567082E+00  1.7996561E+00 -1.7762232E+00  5.8272026E+05  1.7989191E+00 -1.7762762E+00 -6.1700502E+05
 4.1544751E-01 -6.8710830E-01  3.8220886E-01 -7.4583550E-01 -8.7262813E+03  5.2424678E-01 -1.0702889E+00 -6.3642279E+03  4.1545236E-01 -6.8711776E-01 -1.4754387E+00  1.3960524E+00 -2.0446302E+00  5.9460451E+05  1.3953561E+00 -2.0446722E+00 -6.2763265E+05
 9.5434354E-01 -3.1196800E-01  9.6196181E-01 -3.4565801E-01 -4.5941429E+03  1.3543701E+00 -4.9850258E-01 -3.4043864E+03  9.5434980E-01 -3.1197020E-01 -3.8843179E-01  3.0104392E+00 -9.1223227E-01  3.8688782E+05  3.0100378E+00 -9.1225790E-01 -4.0282906E+05
