   0.0000000000000000       -16.191645764952657       -12.443785826499134     
   0.0000000000000000       -3.4643686782631251       -2.7669316450762107     
   0.0000000000000000       -3.4643686782631251       -2.7669316450762063     
   0.0000000000000000      -0.63425217552964008      -0.53006281881847150     
  -6.9077552789821368       -15.947237297468414       -12.312940881005826     
  -6.9077552789821368       -3.4257093088769865       -2.7452082987996063     
  -6.9077552789821368       -3.4257093088769865       -2.7452082987996049     
  -6.9077552789821368      -0.62888477520692587      -0.52695818064564692     
  -6.8977420685007456       -15.944781338671701       -12.311616028684883     
  -6.8977420685007456       -3.4253208880282622       -2.7449888247025362     
  -6.8977420685007456       -3.4253208880282622       -2.7449888247025358     
  -6.8977420685007456      -0.62883084006605572      -0.52692704287822834     
  -6.8877288580193534       -15.942300798385139       -12.310277741798744     
  -6.8877288580193534       -3.4249285785271626       -2.7447671320364355     
  -6.8877288580193534       -3.4249285785271617       -2.7447671320364346     
  -6.8877288580193534      -0.62877636469665943      -0.52689559354459736     
  -6.8777156475379622       -15.939795433533801       -12.308925884722594     
  -6.8777156475379622       -3.4245323418474900       -2.7445431984739823     
  -6.8777156475379622       -3.4245323418474896       -2.7445431984739801     
  -6.8777156475379622      -0.62872134373835853      -0.52686382953770006     
  -6.8677024370565709       -15.937264998722764       -12.307560320498695     
  -6.8677024370565709       -3.4241321390924764       -2.7443170014681377     
  -6.8677024370565709       -3.4241321390924764       -2.7443170014681364     
  -6.8677024370565709      -0.62866577177895211      -0.52683174771963948     
  -6.8576892265751797       -15.934709246216709       -12.306180910824436     
  -6.8576892265751797       -3.4237279309916309       -2.7440885182500909     
  -6.8576892265751797       -3.4237279309916309       -2.7440885182500887     
  -6.8576892265751797      -0.62860964335399860      -0.52679934492142599     
  -6.8476760160937875       -15.932127925920675       -12.304787516040751     
  -6.8476760160937875       -3.4233196778972430       -2.7438577258271954     
  -6.8476760160937875       -3.4233196778972435       -2.7438577258271954     
  -6.8476760160937875      -0.62855295294632074      -0.52676661794260116     
  -6.8376628056123963       -15.929520785359680       -12.303379995119506     
  -6.8376628056123963       -3.4229073397812368       -2.7436246009811298     
  -6.8376628056123963       -3.4229073397812360       -2.7436246009811280     
  -6.8376628056123963      -0.62849569498554059      -0.52673356355097867     
  -6.8276495951310050       -15.926887569657749       -12.301958205652168     
  -6.8276495951310050       -3.4224908762317519       -2.7433891202656557     
  -6.8276495951310050       -3.4224908762317523       -2.7433891202656562     
