  -13.815510557964274       -4.0347919385224706       0.82877636651287157     
  -13.815510557964274       -3.4644136910568508       0.78606138393641034     
  -13.815510557964274       -2.8940354435912305       0.70396815132509738     
  -13.815510557964274       -2.3236571961256107       0.56560469284958137     
  -13.815510557964274       -1.7532789486599905       0.36768276250413578     
  -13.815510557964274       -1.1829007011943702       0.17571030125448112     
  -13.815510557964274      -0.61252245372875036        7.7446092490835006E-002
  -13.815510557964274       -4.2144206263130556E-002   6.4821127527578737E-002
  -13.815510557964274       0.52823404120248973        6.0129664428137830E-002
  -13.815510557964274        1.0986122886681100        6.3399710749921234E-002
  -10.489339324414702       -4.0347919385224706       0.83151067559149028     
  -10.489339324414702       -3.4644136910568508       0.80227539332391662     
  -10.489339324414702       -2.8940354435912305       0.73020730837162129     
  -10.489339324414702       -2.3236571961256107       0.59688205948799267     
  -10.489339324414702       -1.7532789486599905       0.39325604581539064     
  -10.489339324414702       -1.1829007011943702       0.18978105407207302     
  -10.489339324414702      -0.61252245372875036        8.9745563411409157E-002
  -10.489339324414702       -4.2144206263130556E-002   6.9648596692046483E-002
  -10.489339324414702       0.52823404120248973        6.5115880407900284E-002
  -10.489339324414702        1.0986122886681100        7.2079984967992283E-002
  -7.1631680908651321       -4.0347919385224706       0.69495436618282591     
  -7.1631680908651321       -3.4644136910568508       0.78137222176850807     
  -7.1631680908651321       -2.8940354435912305       0.75176337953601025     
  -7.1631680908651321       -2.3236571961256107       0.63911100594686310     
  -7.1631680908651321       -1.7532789486599905       0.42886211628831761     
  -7.1631680908651321       -1.1829007011943702       0.21166448155315537     
  -7.1631680908651321      -0.61252245372875036        9.6680783744946486E-002
  -7.1631680908651321       -4.2144206263130556E-002   6.7193531234317816E-002
  -7.1631680908651321       0.52823404120248973        7.0537301686221965E-002
  -7.1631680908651321        1.0986122886681100        7.6478415226457819E-002
  -3.8369968573155617       -4.0347919385224706        0.0000000000000000     
  -3.8369968573155617       -3.4644136910568508       0.15249896074543035     
  -3.8369968573155617       -2.8940354435912305       0.66177693503821089     
  -3.8369968573155617       -2.3236571961256107       0.66820676003253077     
  -3.8369968573155617       -1.7532789486599905       0.49711470520115653     
  -3.8369968573155617       -1.1829007011943702       0.28040224111698114     
  -3.8369968573155617      -0.61252245372875036       0.12792430019190204     
  -3.8369968573155617       -4.2144206263130556E-002   7.4767775739893572E-002
  -3.8369968573155617       0.52823404120248973        7.2058795147010746E-002
  -3.8369968573155617        1.0986122886681100        7.7924201781245150E-002
 -0.51082562376599050       -4.0347919385224706        0.0000000000000000     
 -0.51082562376599050       -3.4644136910568508       0.11369782454975186     
 -0.51082562376599050       -2.8940354435912305       0.66369047234932410     
 -0.51082562376599050       -2.3236571961256107       0.82252785979441279     
 -0.51082562376599050       -1.7532789486599905       0.86692183476858009     
 -0.51082562376599050       -1.1829007011943702       0.87085504862770746     
 -0.51082562376599050      -0.61252245372875036       0.85117172346140091     
 -0.51082562376599050       -4.2144206263130556E-002  0.83281417673723090     
 -0.51082562376599050       0.52823404120248973       0.84665589730916380     
 -0.51082562376599050        1.0986122886681100       0.86778895108055298     
